tweet_id,author_id,tweet_by,tweet_by_verified,user_location,text,clean_tweet,adjectives,sentiment_text,created_at,source,retweets,replies,likes,quote_count,hastags,mentions,subjectivity,polarity,sentiment
1504600976447221762,1324960595750236160,_FaridKhan,False,Lahore & Istanbul,"IPL 2022: Virat Kohli no longer the aggressive cricketer he used to be, RCB player makes a BIG statement https://t.co/9LyGWaRcgQ",longer aggressive cricketer used player big statement,aggressive big,longer aggressive cricketer used player big statement,2022-03-17 23:30:01+00:00,WordPress.com,0,0,0,0,[],[],0.1,0.0,Neutral
1504599603257221126,462091051,Im__Arfan,False,"Bengaluru, Karnataka",@ShuklaRajiv @ICC @TheRealPCB @ImranKhanPTI 😂😂😂 listen to this legend as well .. OMG he was IPL chairman as well 😂😂😂😂,listen legend well chairman well,listen,listen legend well chairman well,2022-03-17 23:24:34+00:00,Twitter for Android,0,0,1,0,[],"['ShuklaRajiv', 'ICC', 'TheRealPCB', 'ImranKhanPTI']",0.0,0.0,Neutral
1504597929021308930,1407349258387394578,sadhu_aditya,False,"Kolkata, India","@LoyalSachinFan @JofraArcher If he would have played this season
He won't play with mi ...
Be happy what you get 
His name came so late in ipl auction just because he was injured , if his name came before then he would definitely not be playing for MI",would season wo play mi happy get name came late auction injured name came would definitely mi,happy late,would season wo play mi happy get name came late auction injured name came would definitely mi,2022-03-17 23:17:55+00:00,Twitter Web App,1,0,0,0,[],"['LoyalSachinFan', 'JofraArcher']",0.7000000000000001,0.16666666666666666,Positive
1504597740436684800,1142714984,ESPNcricinfo,True,"At the cricket, mainly","@bhogleharsha This kabadi type of cricket t20 shld be restricted and IPL shld be held once in 2 yrs. Promote Test cricket. Being such a wonderful radio commentator in for decades, sad to see you also encourage this kabadi cricket",type cricket restricted promote test cricket wonderful radio commentator sad see also encourage cricket,promote wonderful sad,type cricket restricted promote test cricket wonderful radio commentator sad see also encourage cricket,2022-03-17 23:17:10+00:00,Twitter for Android,0,0,0,0,[],['bhogleharsha'],1.0,0.25,Positive
1504597476317155329,1266662472385265665,CSKFansOfficial,False,"Chennai, India","@TomboyAnarchy_ I’ve used an ipl on my legs, which is like a less powerful version of laser, and it didn’t hurt that much.",used like less powerful version laser hurt,powerful,used like le powerful version laser hurt,2022-03-17 23:16:07+00:00,Twitter for iPhone,0,1,1,0,[],['TomboyAnarchy_'],1.0,0.3,Positive
1504596101122383873,1459227002481877004,DJBravo47,True,,IPL 2022: Anil Kumble opens up on KL Rahul’s strike rate issue https://t.co/ctUS9ms8qq,anil strike rate issue,,anil strike rate issue,2022-03-17 23:10:39+00:00,WordPress.com,0,0,0,0,[],[],0.0,0.0,Neutral
1504595870381129728,1233483875420180480,IPL,True,"Mumbai, India",IPL 2022: ‘Looking Forward to Hitting the Ground Running’ https://t.co/tx73yduB8F,looking forward ground running,,looking forward ground running,2022-03-17 23:09:44+00:00,WordPress.com,0,0,0,0,[],[],0.0,0.0,Neutral
1504595644887015427,1453012582395154441,ChennaiIPL,True,"Chepauk, Chennai",IPL 2022: Delhi Capitals’ Rovman Powell Keen To Learn From Ricky Ponting https://t.co/BGbvameTBa,keen learn,,keen learn,2022-03-17 23:08:50+00:00,WordPress.com,0,0,0,0,[],[],0.0,0.0,Neutral
1504594987580805128,238261308,MrinangoC,False,"𝐾𝑎𝑟𝑖𝑚𝑔𝑎𝑛𝑗,𝐴𝑠𝑠𝑎𝑚",Want to know if you're a good candidate for #IPL? Call us today! #OklahomaCity https://t.co/se2r3MbT2W https://t.co/mqKgjWUdJB,want know good candidate call us today,good,want know good candidate call u today,2022-03-17 23:06:13+00:00,Crystal Clear DM SPC,1,0,0,0,"['IPL', 'OklahomaCity']",[],0.6000000000000001,0.7,Positive
1504594882962227207,1354002980203241477,Usama_Kharal10,False,Canada,@_FaridKhan I hope they lose and then their IPl players get blamed,hope lose get blamed,,hope lose get blamed,2022-03-17 23:05:48+00:00,Twitter for iPad,0,0,1,0,[],['_FaridKhan'],0.0,0.0,Neutral
1504593958680342534,1484770534647037955,cricket_badger,False,Global,Punjab Kings unveil new jersey ahead of IPL 2022 https://t.co/1PV6giZXRJ,unveil new jersey ahead,unveil new,unveil new jersey ahead,2022-03-17 23:02:08+00:00,WordPress.com,0,0,0,0,[],[],0.45454545454545453,0.13636363636363635,Positive
1504593691209461760,1497216518580367367,YCCC33,False,,"South Africa’s IPL Contracted Players To Skip Bangladesh Test Series, Confirms CSA | Cricket News https://t.co/P8t0GH7zoT",south contracted skip test series cricket news,skip,south contracted skip test series cricket news,2022-03-17 23:01:04+00:00,WordPress.com,0,0,0,0,[],[],0.0,0.0,Neutral
1504593504332361741,1198396703193346051,MarshallCAJ3107,False,"Stretton, Staffordshire",(Can Chahal-Ashwin lift Rajasthan Royals to IPL glory?) has been published on Online Cricket News - https://t.co/c4w8lAoa0y,lift glory cricket news,,lift glory cricket news,2022-03-17 23:00:20+00:00,Cric.News,0,0,0,0,[],[],0.0,0.0,Neutral
1504593430135066630,1402855951263141889,Cricketjim84,False,"Yorkshire. No, I'm not racist",Former Blackcap and current Kolkata Knight Riders head coach Brendon McCullum is stoked to be back in India ahead of IPL 2022! https://t.co/u0ohOR8txW,former blackcap current knight head coach back ahead,former current knight,former blackcap current knight head coach back ahead,2022-03-17 23:00:02+00:00,Twitter Web App,2,1,18,0,[],[],0.13333333333333333,0.0,Neutral
1504593242951761927,1450148001025040393,HDetoxMode,False,,IPL 2022: Anil Kumble opens up on KL Rahul’s strike rate issue https://t.co/0FZLPRKMRH,anil strike rate issue,,anil strike rate issue,2022-03-17 22:59:17+00:00,WordPress.com,0,0,0,0,[],[],0.0,0.0,Neutral
1504592670752075777,783024042768949248,TheBarmyArmy,True,All over the world.,@Im__Arfan I read somewhere he was being paid 330 times more for 2 months in IPL than what he would have got playing for South Africa,read somewhere times would got south,,read somewhere time would got south,2022-03-17 22:57:01+00:00,Twitter for Android,0,2,23,0,[],['Im__Arfan'],0.0,0.0,Neutral
1504591861515649054,1401370202277781504,nqatpod,False,Old Trafford,@sadhu_aditya @ESPNcricinfo Most of them have the opportunity to earn more in the 2 months of the ipl and  what they'll in the whole year. Why shouldn't they take that opportunity.,opportunity earn whole take opportunity,whole,opportunity earn whole take opportunity,2022-03-17 22:53:48+00:00,Twitter for Android,0,1,2,0,[],"['sadhu_aditya', 'ESPNcricinfo']",0.4,0.2,Positive
1504591785259335684,1027778047,ANANDSUMIT161,False,"Vellore, India",@CSKFansOfficial @DJBravo47 @IPL @ChennaiIPL Wow that's time for CSK champion song!,wow time champion song,wow,wow time champion song,2022-03-17 22:53:30+00:00,Twitter for Android,0,0,0,0,[],"['CSKFansOfficial', 'DJBravo47', 'IPL', 'ChennaiIPL']",1.0,0.1,Positive
1504591682481836044,1492345094745518083,Perko78,False,,"South Africa’s IPL Contracted Players To Skip Bangladesh Test Series, Confirms CSA | Cricket News https://t.co/RlhxampJgy",south contracted skip test series cricket news,skip,south contracted skip test series cricket news,2022-03-17 22:53:05+00:00,WordPress.com,0,0,0,0,[],[],0.0,0.0,Neutral
1504591502181380099,1271746363953278976,cricketcomau,True,Australia,Punjab Kings unveil new jersey ahead of IPL 2022 https://t.co/8Uh0LAMlau,unveil new jersey ahead,unveil new,unveil new jersey ahead,2022-03-17 22:52:22+00:00,WordPress.com,0,0,0,0,[],[],0.45454545454545453,0.13636363636363635,Positive
1504591461459070976,1027778047,LBerojya,False,India,"@bhogleharsha IPL level of cricket is very competitive, and no inch given. I am sure professional players realise how their talent is tested here. It's not money anymore, but playing for the fans and pride!",level cricket competitive inch given sure professional talent tested money pride,competitive sure professional,level cricket competitive inch given sure professional talent tested money pride,2022-03-17 22:52:13+00:00,Twitter for Android,0,1,3,0,[],['bhogleharsha'],0.4944444444444444,0.3,Positive
1504591066107768857,1401370202277781504,MikeLUHG2,False,,@MrinangoC @Usama_Kharal10 @ESPNcricinfo They want ipl to grow more so they can copy more ideas. Khud se kuch hota toh hai nahi. Aur idhar aake rr karenge ipl is killing internationally cricket.,want grow copy se killing internationally cricket,,want grow copy se killing internationally cricket,2022-03-17 22:50:38+00:00,Twitter for Android,0,0,4,0,[],"['MrinangoC', 'Usama_Kharal10', 'ESPNcricinfo']",0.0,0.0,Neutral
1504590671914872833,1379485428957335554,AMP86793444,False,"Leicester, England","The young fast bowler recalls his first piece of advice from MS Dhoni after joining CSK camp and engages in banter with the captain. Read to know more
#MSDhoni𓃵 #IPL2022 #CSK #RajvardhanHangargekar
https://t.co/jD4wZTWUhq",young fast bowler first piece advice dhoni joining camp banter captain read know,young first,young fast bowler first piece advice dhoni joining camp banter captain read know,2022-03-17 22:49:04+00:00,Twitter Web App,1,0,0,0,"['MSDhoni𓃵', 'IPL2022', 'CSK', 'RajvardhanHangargekar']",[],0.4444444444444444,0.18333333333333335,Positive
1504590391987044358,1095925742867603458,thim_ponnappa,False,"Pennsylvania, USA",@mufaddal_vohra Along the worst Jersey of IPL,along worst jersey,,along worst jersey,2022-03-17 22:47:58+00:00,Twitter Web App,0,0,0,0,[],['mufaddal_vohra'],1.0,-1.0,Negative
1504590124495081477,1224643780730445824,merelaurepe,False,,"South Africa’s IPL Contracted Players To Skip Bangladesh Test Series, Confirms CSA | Cricket News https://t.co/cbkZCyZUAi",south contracted skip test series cricket news,skip,south contracted skip test series cricket news,2022-03-17 22:46:54+00:00,WordPress.com,0,0,0,0,[],[],0.0,0.0,Neutral
1504590073324519428,165681989,TheLegateIN,False,Asia,@cricket_badger @YCCC33 @MarshallCAJ3107 @Cricketjim84 😂 Saving myself for the @IPL podcasts… 😉,saving,,saving,2022-03-17 22:46:42+00:00,Twitter for iPhone,0,0,1,0,[],"['cricket_badger', 'YCCC33', 'MarshallCAJ3107', 'Cricketjim84', 'IPL']",0.0,0.0,Neutral
1504589992584261635,1123412040884690944,CricCrazyJ0hns,False,Sarcasm/facts ,"Retracements - #stocks pulling back from recent highs

$AUH $QXR $WHC $MLS $IPL $GOR $DEG $IMA $AJL $CMM

+14 more results. Scans update every 5 secs.
#asx #ausbiz
https://t.co/3V2X6w415N",stocks back recent auh gor deg update every,recent,stock back recent auh gor deg update every,2022-03-17 22:46:22+00:00,Zapier.com,0,0,0,0,"['stocks', 'asx', 'ausbiz']",[],0.125,0.0,Neutral
1504589458213150722,1320807298105749504,DSlatts,False,"Spotswood, Melbourne","IPL 2022 

GUJRAT TITANS PREDICTION 
GUJRAT TITANS SQUAD 

GUJRAT TITANS KYA IPL 2022 KA CUP JITEGI ??? 

YOUTUBE VIDEO LINK
 https://t.co/eZ7e5w7yQE",prediction squad ka cup video link,cup,prediction squad ka cup video link,2022-03-17 22:44:15+00:00,Twitter for Android,0,0,0,0,[],[],0.0,0.0,Neutral
1504589420036386839,1394054760358027265,ahmedjamalmalik,False,"Lahore, Pakistan",2500W OPT IPL ND Yag Laser Tattoo Hair Removal Skin Whiten Rejuvenation Machine https://t.co/rSMblLx0Bx eBay https://t.co/ZjTFlREhVG,opt laser tattoo hair removal skin whiten rejuvenation machine,removal whiten,opt laser tattoo hair removal skin whiten rejuvenation machine,2022-03-17 22:44:06+00:00,dlvr.it,0,0,0,0,[],[],0.0,0.0,Neutral
1504588804082044936,1419780093904252969,alam_sakif,False,"Dhaka, Bangladesh","Thinking about selling your home? Get your seller guide today and learn about the process of home selling!

Ingrid Lepinette - REALTOR®
Keller Williams Southern Nevada
10424 S. Eastern Ave, Suite 200
Henderson, NV 89052
Office: 7... https://t.co/fJYVyjkWrZ https://t.co/2LwAJ8KzUj",thinking selling home get seller guide today learn process home selling southern eastern ave suite office,southern eastern suite,thinking selling home get seller guide today learn process home selling southern eastern ave suite office,2022-03-17 22:41:39+00:00,Back At You,0,0,0,0,[],[],0.0,0.0,Neutral
1504588374262308870,1424396739017072647,iSoumikSaheb,False,"Dhaka, Bangladesh",@HDetoxMode @TheBarmyArmy Have you though that maybe that’s why Stokes decided to skip the  IPL? Because he was failing in tests and needed to give it all of his focus?,though maybe decided skip failing give focus,skip give,though maybe decided skip failing give focus,2022-03-17 22:39:56+00:00,Twitter for iPhone,0,1,4,0,[],"['HDetoxMode', 'TheBarmyArmy']",0.0,0.0,Neutral
1504587238155370497,1218759260,gauravkapur,True,"Mumbai, India",@nqatpod Yeah looks like they low balled it as usual with the IPL franchise hoping for a big return down the line similar to United and Bucs while taking a nice dividend where can https://t.co/R5WfYaJ9pJ,yeah like low balled usual franchise big return line similar united taking nice dividend,low usual big similar taking nice,yeah like low balled usual franchise big return line similar united taking nice dividend,2022-03-17 22:35:26+00:00,Twitter for iPhone,0,0,0,0,[],['nqatpod'],0.41,0.06999999999999999,Positive
1504586794779967490,1472806689288048640,ChinaPumpWXC,False,Mars,"What are the alternatives for #csk in place of #chahar for the first 2 weeks, if he misses out #TATAIPL2022 ? Check out:

https://t.co/2YNzy2YxPS",place chahar first check,,place chahar first check,2022-03-17 22:33:40+00:00,Twitter Web App,0,0,1,0,"['csk', 'chahar', 'TATAIPL2022']",[],0.3333333333333333,0.25,Positive
1504586271032754177,563446707,JJWatt,True,United States of America,"Thinking about selling your home? Get your seller guide today and learn about the process of home selling!

Lakesha Sheppard, Realtor
lakesha.sheppard75@gmail.com
352-281-9785 https://t.co/xK1A97KTgT https://t.co/J53vYB5ajK",thinking selling home get seller guide today learn process home selling realtor,,thinking selling home get seller guide today learn process home selling realtor,2022-03-17 22:31:35+00:00,Back At You,0,0,0,0,[],['gmail'],0.0,0.0,Neutral
1504586240741548037,1217538428344197123,khushbookadri,False,"Mumbai, India","Thinking about selling your home? Get your seller guide today and learn about the process of home selling!

Dave Rossa https://t.co/XkViW8BAmm https://t.co/BBUxEcAq4a",thinking selling home get seller guide today learn process home selling,,thinking selling home get seller guide today learn process home selling,2022-03-17 22:31:28+00:00,Back At You,0,0,0,0,[],[],0.0,0.0,Neutral
1504586224434040841,973385868202389504,khannashaile,False,"Gurgaon, India","Mumbai Indians Begin Preparation for IPL; Kishan, Rohit, Bumrah Join Squad https://t.co/KBlUC4lxFl",begin preparation join squad,,begin preparation join squad,2022-03-17 22:31:24+00:00,WordPress.com,0,0,0,0,[],[],0.0,0.0,Neutral
1504586100442120194,916997777883848704,MikeHaysman,False,"West Hollywood, Los Angeles CA","@ANANDSUMIT161 @Perko78 @cricketcomau What are you on about mate? IPL is not even in the top 25 tournaments in any official list over the internet, but do you know what is? Cricket World Cup🙂 and surely skipping matches for your national team does not help to grow international cricket. Pathetic mindset  just shhhhh",mate even top official list know cricket world surely skipping national team help grow international cricket pathetic,top official national international,mate even top official list know cricket world surely skipping national team help grow international cricket pathetic,2022-03-17 22:30:54+00:00,Twitter for Android,0,1,2,0,[],"['ANANDSUMIT161', 'Perko78', 'cricketcomau']",0.5972222222222222,0.0,Neutral
1504585903989305352,1397261763498807299,FazalhuqFarooqi,False,Afghanistan,"England have declared at 507/9. A marvelous batting efforts from Joe Root and Ben Stokes to take England to a massive total, Lawrence also played well for his 91. 

#sachin #ipl #worldcup #rohitsharma #cricket #didyouknow #indiavssouthafrica #kohli #iplt22 #ipl",declared marvelous batting joe root ben take massive total also well cricket,marvelous massive,declared marvelous batting joe root ben take massive total also well cricket,2022-03-17 22:30:08+00:00,Twitter,1,0,0,0,"['sachin', 'ipl', 'worldcup', 'rohitsharma', 'cricket', 'didyouknow', 'indiavssouthafrica', 'kohli', 'iplt22', 'ipl']",[],0.9166666666666666,0.3333333333333333,Positive
1504585873412616198,6509832,SunRisers,True,Hyderabad,"Here are the five Punjab Kings players to watch out for in IPL 2022.

https://t.co/HVXLtNV0is",watch,,watch,2022-03-17 22:30:00+00:00,TweetDeck,0,0,1,0,[],[],0.0,0.0,Neutral
1504585712863264772,1480599342486589441,CVL_CRYPTO,False,,"IPL 2022: Virat Kohli no longer the aggressive cricketer he used to be, RCB player makes a BIG statement https://t.co/ZO5VHRmPur",longer aggressive cricketer used player big statement,aggressive big,longer aggressive cricketer used player big statement,2022-03-17 22:29:22+00:00,WordPress.com,0,0,0,0,[],[],0.1,0.0,Neutral
1504585640809218049,2955731730,KKRiders,True,Kolkata,@LBerojya It was betting and not players but due to management that too bcoz of 1 person it happened. Yet they came and won an #ipl immediately under the greatest captain ever #Dhoni and then they went to final the very next season and won last year too that’s what #csk can do,betting due management person yet came immediately captain ever dhoni went final season last,due captain final last,betting due management person yet came immediately captain ever dhoni went final season last,2022-03-17 22:29:05+00:00,Twitter for iPhone,1,0,0,0,"['ipl', 'Dhoni', 'csk']",['LBerojya'],0.48055555555555557,-0.041666666666666664,Negative
1504585167536594950,1218759260,amazon,True,"Seattle, Washington","@nqatpod Didn’t they try and fail to buy one of the recent IPL expansion franchises and had to resort to one of these teams instead, probably had to front the cash rather than leverage was the problem!",try fail buy recent expansion resort instead probably front cash rather leverage problem,recent front,try fail buy recent expansion resort instead probably front cash rather leverage problem,2022-03-17 22:27:12+00:00,Twitter for iPhone,0,1,0,0,[],['nqatpod'],0.27499999999999997,-0.25,Negative
1504584848601542674,408849866,Jaspritbumrah93,True,"Ahmedabad city ,India",@bhogleharsha There should be an equivalent IPL of test cricket. It will lift test cricket standards. India will be better off playing high quality domestic cricket be wasting time with sub standard international teams,equivalent test cricket lift test cricket better high quality domestic cricket wasting time sub standard international,equivalent high domestic sub standard international,equivalent test cricket lift test cricket better high quality domestic cricket wasting time sub standard international,2022-03-17 22:25:56+00:00,Twitter for iPhone,0,0,0,0,[],['bhogleharsha'],0.22800000000000004,0.132,Positive
1504576784825610255,1480646379407953920,kehnahikyaax,False,,"@kehnahikyaax Was I the only one who knew you wouldn't leave and was chill AF? Like I was like IPL season is around the corner plus this girl loves bhankas too much to leave. I just knew, lol.",knew would leave chill like like season around corner plus girl leave knew,girl,knew would leave chill like like season around corner plus girl leave knew,2022-03-17 21:53:53+00:00,Twitter for Android,0,0,2,1,[],['kehnahikyaax'],0.0,0.0,Neutral
1504576708032098310,2167136592,bhogleharsha,True,"Mumbai, India","@bhogleharsha Move IPL to once in 2 years and adjust intl schedules accordingly... if both are happening at the same time , it’s not players fault to chose high paying temp job...remember India cancelled last Eng test and came flying for IPL🤷‍♂️",move adjust accordingly happening time fault chose high paying temp job remember last test came flying,high temp last,move adjust accordingly happening time fault chose high paying temp job remember last test came flying,2022-03-17 21:53:35+00:00,Twitter for iPhone,0,1,2,0,[],['bhogleharsha'],0.3033333333333333,0.08,Positive
1504576471289196544,1379485428957335554,Kohli4ever,False,Ahead of time,"Can RCB win their maiden IPL title this season? RCB new recruit Dinesh Karthik calls Faf du Plessis a 'terrific guy' and shows faith in his captaincy skills.
#FafDuPlessis #IPL #IPL2022 #DineshKarthik #RCB 
https://t.co/I9VrJZ3M61",win maiden title season new recruit guy faith captaincy,maiden new,win maiden title season new recruit guy faith captaincy,2022-03-17 21:52:39+00:00,Twitter Web App,3,0,3,0,"['FafDuPlessis', 'IPL', 'IPL2022', 'DineshKarthik', 'RCB']",[],0.42727272727272725,0.4681818181818182,Positive
1504576131952898048,1436379239884804096,imboyaman,False,"Delhi, India",@Kohli4ever Jaddu is giving chance to shakib and stokes to go above him in test ranking due to IPL so get lost,giving chance go test due get lost,due,giving chance go test due get lost,2022-03-17 21:51:18+00:00,Twitter Web App,0,0,0,0,[],['Kohli4ever'],0.375,-0.125,Negative
1504575706369511433,1301537094565683200,mshaanshahid,True,"Lahore, Pakistan",IPL 2022 Dale Steyn will be seen in a new role in IPL arrives in India to start a new innings https://t.co/qRfcacolmD,dale seen new role start new,new new,dale seen new role start new,2022-03-17 21:49:36+00:00,WordPress.com,0,0,0,0,[],[],0.45454545454545453,0.13636363636363635,Positive
1504575524789952512,1328328066540552195,Mani007Usman,False,پاکستان,@imboyaman AND ipl is not toxic it's just entertainment,toxic entertainment,toxic,toxic entertainment,2022-03-17 21:48:53+00:00,Twitter for Android,0,1,1,0,[],['imboyaman'],0.0,0.0,Neutral
1504575476521926656,2485536548,ImranKhanPTI,True,Pakistan,@mshaanshahid @Mani007Usman @ImranKhanPTI Politics main IPL!!!,politics main,main,politics main,2022-03-17 21:48:41+00:00,Twitter for Android,0,0,0,0,[],"['mshaanshahid', 'Mani007Usman', 'ImranKhanPTI']",0.3333333333333333,0.16666666666666666,Positive
1504575225374994442,1207863088424345600,Abhinandan673,False,Himachal Pradesh,"@Abhinandan673 @WeirdlyGripping @cricbuzz Direct help Zero 😬
I do watch IPL but much lesser volume. I meant cricket unlike other global sports in baby step of corporate franchise level plus format interference. Let’s discuss in space when we get a chance , here limitations.

Obviously do agree with your, WG words.",direct help zero watch lesser volume meant cricket unlike global sports baby step corporate franchise level plus format interference let discuss space get chance obviously agree,direct global baby corporate format agree,direct help zero watch lesser volume meant cricket unlike global sport baby step corporate franchise level plus format interference let discus space get chance obviously agree,2022-03-17 21:47:42+00:00,Twitter for iPhone,0,1,2,0,[],"['Abhinandan673', 'WeirdlyGripping', 'cricbuzz']",0.27999999999999997,0.02,Positive
1504575194308161537,871441534083674112,WeirdlyGripping,False,देवलोक,@bhogleharsha IPL shouldn't be growing larger in expenss of International cricket.,growing international cricket,international,growing international cricket,2022-03-17 21:47:34+00:00,Twitter for Android,0,0,3,0,[],['bhogleharsha'],0.0,0.0,Neutral
1504574713015812103,1324960595750236160,cricbuzz,True,,IPL 2022: Rohit Sharma’s MI wins hearts with special holi gift to other 9 franchises – check here https://t.co/hJexIYBxj1,mi hearts special gift check,special,mi heart special gift check,2022-03-17 21:45:39+00:00,WordPress.com,0,0,0,0,[],[],0.5714285714285714,0.35714285714285715,Positive
1504574637560279048,973385868202389504,HTSportsNews,True,India,IPL 2022: ‘Hardik Pandya and I Will Have to Take a Lot of Responsibility’-Rahul Tewatia https://t.co/8ARFr73rCx,take lot responsibility,,take lot responsibility,2022-03-17 21:45:21+00:00,WordPress.com,0,0,0,0,[],[],0.0,0.0,Neutral
1504574629083496455,1075507277346435072,HindustanTimes,True,"New Delhi, India","Thinking about selling your home? Get your seller guide today and learn about the process of home selling!

Renee Morrison
REALTOR®
Cheryl&amp;Co Real Estate https://t.co/GVL9eSYC2j https://t.co/uKSz9Z7IhU",thinking selling home get seller guide today learn process home selling real estate,real,thinking selling home get seller guide today learn process home selling real estate,2022-03-17 21:45:19+00:00,Back At You,0,0,0,0,[],[],0.30000000000000004,0.2,Positive
1504574074995019780,492738052,cricroyale,False,"Concord, NH","Thinking about selling your home? Get your seller guide today and learn about the process of home selling!

Jamie Broadhurst
843.424.0340
jamie@century21broadhurst.com https://t.co/fFK4FUMif7 https://t.co/yFkFs1brq9",thinking selling home get seller guide today learn process home selling,,thinking selling home get seller guide today learn process home selling,2022-03-17 21:43:07+00:00,Back At You,0,0,0,0,[],['century21broadhurst'],0.0,0.0,Neutral
1504574066480467968,1504546471705812998,WhellumAnthony,False,"Adelaide, South Australia","IPL Ticket Booking 2022 Start Date, Price, How to Book Online: Check Details https://t.co/YaIK3xi9XN",ticket booking start date price book check,start,ticket booking start date price book check,2022-03-17 21:43:05+00:00,WordPress.com,0,0,0,0,[],[],0.0,0.0,Neutral
